"species_name_acc","taxon_name","scientificName","taxonIdentificationNotes","database","year","basisOfRecord","establishmentMeans","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geolocationNotes","county","stateProvince","country","countryCode","locationNotes","datasetName","publisher","nativeDatabaseID","references","informationWithheld","issue","taxon_name_full","list","unique_id","lat_round","long_round"
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.39,-93.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-83-48-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773819,38.39,-93.63
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.52,-93.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-83-65-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773820,38.52,-93.52
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.39,-93.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-83-153-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773823,38.39,-93.64
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.4,-93.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-83-170-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773828,38.4,-93.56
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.32,-93.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-83-174-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773829,38.32,-93.56
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.29,-93.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-83-176-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773837,38.29,-93.56
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.96,-94.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-22-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773838,38.96,-94.15
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.96,-94.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-25-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773842,38.96,-94.2
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.08,-94.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-43-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773850,39.08,-94.23
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.11,-94.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-68-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773869,39.11,-94.22
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.86,-94.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-95-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773871,38.86,-94.59
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.01,-94.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-120-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773874,39.01,-94.36
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.97,-94.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-122-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773875,38.97,-94.37
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.89,-94.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-95-155-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773877,38.89,-94.14
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.56,-93.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-19-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773881,38.56,-93.95
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.8,-93.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-53-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773886,38.8,-93.56
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.78,-94.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-72-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773890,38.78,-94.05
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.76,-93.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-73-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773893,38.76,-93.97
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.89,-93.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-84-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773898,38.89,-93.7
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.9,-93.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-91-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773899,38.9,-93.83
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.9,-93.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-98-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773900,38.9,-93.98
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.72,-93.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-124-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773901,38.72,-93.42
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.88,-93.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-134-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773903,38.88,-93.84
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.85,-93.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-165-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773905,38.85,-93.7
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.62,-93.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-190-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773914,38.62,-93.56
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.68,-93.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-101-203-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773915,38.68,-93.51
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.12,-91.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-103-20-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773917,40.12,-91.98
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.25,-91.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-103-56-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773921,40.25,-91.97
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.23,-91.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-103-57-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773923,40.23,-91.95
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.24,-92.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-103-80-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773926,40.24,-92.25
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.93,-93.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-107-13-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773929,38.93,-93.84
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.93,-93.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-107-20-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773930,38.93,-93.98
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.16,-93.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-107-65-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773935,39.16,-93.9
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.11,-93.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-107-67-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773936,39.11,-93.9
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.97,-93.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-107-86-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773937,38.97,-93.85
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.17,-93.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-107-110-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773938,39.17,-93.75
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.01,-91.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-7-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773939,40.01,-91.63
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.01,-91.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-13-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773940,40.01,-91.93
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.07,-91.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-21-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773941,40.07,-91.5
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.04,-91.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-27-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773943,40.04,-91.66
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.15,-91.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-42-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773946,40.15,-91.54
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.23,-91.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-62-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773947,40.23,-91.7
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.23,-91.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-69-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773952,40.23,-91.88
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.25,-91.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-81-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773955,40.25,-91.7
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.19,-91.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-97-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773956,40.19,-91.46
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.08,-91.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-111-108-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773957,40.08,-91.53
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.87,-90.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-4-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773959,38.87,-90.95
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.93,-90.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-7-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773960,38.93,-90.86
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.05,-91.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-36-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773965,39.05,-91.24
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.05,-90.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-43-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773968,39.05,-90.85
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.09,-90.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-50-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773969,39.09,-90.74
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.05,-90.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-53-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773973,39.05,-90.72
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.06,-91.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-85-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773975,39.06,-91.25
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.95,-91.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-101-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773978,38.95,-91.04
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.96,-90.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-138-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773981,38.96,-90.85
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.07,-90.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-113-158-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773982,39.07,-90.72
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.91,-93.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-115-57-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773987,39.91,-93.17
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.73,-93.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-117-100-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773988,39.73,-93.43
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.62,-93.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-117-106-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773989,39.62,-93.63
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.69,-92.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-14-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773990,39.69,-92.59
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.65,-92.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-15-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773991,39.65,-92.53
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.01,-92.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-96-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773996,40.01,-92.55
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.96,-92.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-104-29",NA,NA,NA,"Quercus imbricaria","desiderata",3773999,39.96,-92.74
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.92,-92.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-114-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774001,39.92,-92.8
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.88,-92.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-133-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774002,39.88,-92.63
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.84,-92.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-153-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774003,39.84,-92.52
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.81,-92.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-154-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774005,39.81,-92.57
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.75,-92.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-157-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774015,39.75,-92.6
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.96,-92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-168-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774025,39.96,-92.5
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.72,-92.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-121-180-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774034,39.72,-92.48
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.81,-91.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-127-31-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774048,39.81,-91.51
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.86,-91.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-127-54-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774059,39.86,-91.72
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.94,-91.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-127-57-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774060,39.94,-91.84
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.88,-91.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-127-64-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774062,39.88,-91.81
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.75,-91.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-127-81-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774066,39.75,-91.64
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.74,-91.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-127-106-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774074,39.74,-91.48
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.7,-91.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-127-108-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774077,39.7,-91.44
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.42,-93.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-129-35-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774079,40.42,-93.57
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",40.51,-93.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-129-68-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774080,40.51,-93.73
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.43,-91.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-28-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774082,39.43,-91.9
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.44,-91.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-34-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774096,39.44,-91.97
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.42,-91.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-36-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774099,39.42,-91.97
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.46,-92.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-41-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774105,39.46,-92.13
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.45,-92.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-46-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774106,39.45,-92.27
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.53,-91.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-52-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774148,39.53,-91.75
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.6,-91.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-54-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774150,39.6,-91.91
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.6,-92.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-65-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774152,39.6,-92.18
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.62,-92.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-88-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774157,39.62,-92.15
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.46,-91.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-96-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774162,39.46,-91.88
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.47,-91.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-134-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774169,39.47,-91.86
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.57,-91.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-143-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774170,39.57,-91.75
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.45,-91.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-148-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774171,39.45,-91.8
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",39.46,-91.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-137-161-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774172,39.46,-91.69
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.61,-93.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-159-16-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774176,38.61,-93.3
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.63,-93.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-159-26-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774182,38.63,-93.1
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.68,-93.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-159-39-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774187,38.68,-93.49
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.74,-93.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-159-51-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774188,38.74,-93.26
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.8,-93.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-159-66-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774196,38.8,-93.1
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.93,-93.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-159-81-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774200,38.93,-93.1
"Quercus imbricaria","Quercus imbricaria",NA,NA,"FIA","1989","OBSERVATION","UNKNOWN",38.63,-93.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1989-4-159-113-29",NA,NA,NA,"Quercus imbricaria","desiderata",3774209,38.63,-93.3
